sheet,city,model,strategy,horizon,MAE,params
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,96,3.3029779446739456,"{'n_estimators': 89, 'learning_rate': 0.044197042237103475, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,97,3.419021866815966,"{'n_estimators': 143, 'learning_rate': 0.11327984876871659, 'max_depth': 5}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,98,3.407761959684829,"{'n_estimators': 146, 'learning_rate': 0.1496920396286517, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,99,3.353616089968163,"{'n_estimators': 79, 'learning_rate': 0.19736226747555102, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,100,3.435388457284917,"{'n_estimators': 112, 'learning_rate': 0.05888048339629228, 'max_depth': 6}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,101,3.4211819194947273,"{'n_estimators': 180, 'learning_rate': 0.06695132483972732, 'max_depth': 5}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,102,3.325665052081927,"{'n_estimators': 168, 'learning_rate': 0.07273490316576277, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,103,3.4135665999833322,"{'n_estimators': 159, 'learning_rate': 0.04989019801080324, 'max_depth': 5}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,104,3.3511630129388243,"{'n_estimators': 68, 'learning_rate': 0.10101302901799443, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,105,3.392022896952442,"{'n_estimators': 73, 'learning_rate': 0.1917434402259435, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,106,3.3625992763276447,"{'n_estimators': 191, 'learning_rate': 0.12142168488347242, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,107,3.3688674663836466,"{'n_estimators': 147, 'learning_rate': 0.1697088908811406, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,108,3.3821045327689823,"{'n_estimators': 85, 'learning_rate': 0.11660107831889507, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,109,3.3704994677936315,"{'n_estimators': 137, 'learning_rate': 0.05203580216491532, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,110,3.3284546879491756,"{'n_estimators': 93, 'learning_rate': 0.1529906064741326, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,111,3.449960107351596,"{'n_estimators': 129, 'learning_rate': 0.06886384617471931, 'max_depth': 5}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,112,3.3882868907616808,"{'n_estimators': 64, 'learning_rate': 0.08483672003835793, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,113,3.4125136696644947,"{'n_estimators': 116, 'learning_rate': 0.13479166646587826, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,114,3.4975346824906013,"{'n_estimators': 143, 'learning_rate': 0.07584820146057811, 'max_depth': 5}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,115,3.391974786966981,"{'n_estimators': 146, 'learning_rate': 0.0806607960003925, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,116,3.4159024528161903,"{'n_estimators': 175, 'learning_rate': 0.02401813139634447, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,117,3.4146417455832188,"{'n_estimators': 194, 'learning_rate': 0.14574776636612016, 'max_depth': 2}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,118,3.6765069901548233,"{'n_estimators': 181, 'learning_rate': 0.16954600567701522, 'max_depth': 6}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,119,3.5510399798690138,"{'n_estimators': 83, 'learning_rate': 0.0864836528466033, 'max_depth': 5}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,120,3.520027341251465,"{'n_estimators': 193, 'learning_rate': 0.02268240668996467, 'max_depth': 5}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,121,3.4683122526124457,"{'n_estimators': 194, 'learning_rate': 0.11404448248150577, 'max_depth': 2}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,122,3.4790145767319136,"{'n_estimators': 152, 'learning_rate': 0.09265652516309002, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,123,3.4723136473192997,"{'n_estimators': 83, 'learning_rate': 0.0608002723433782, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,124,3.550493587907603,"{'n_estimators': 159, 'learning_rate': 0.08133174973394026, 'max_depth': 5}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,125,3.4650768648151047,"{'n_estimators': 90, 'learning_rate': 0.06594987463710683, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,126,3.5218495003037567,"{'n_estimators': 169, 'learning_rate': 0.1784658892534826, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,127,3.509417486350029,"{'n_estimators': 153, 'learning_rate': 0.08225257868578574, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,128,3.425397917180064,"{'n_estimators': 77, 'learning_rate': 0.11120730350806009, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,129,3.4502472865139566,"{'n_estimators': 101, 'learning_rate': 0.05417714546382175, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,130,3.5229905935825387,"{'n_estimators': 151, 'learning_rate': 0.04949466923984435, 'max_depth': 5}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,131,3.454885017369762,"{'n_estimators': 99, 'learning_rate': 0.048167717782550565, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,132,3.5152762392933674,"{'n_estimators': 198, 'learning_rate': 0.06232520821917916, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,133,3.509449158800898,"{'n_estimators': 101, 'learning_rate': 0.06505114316044165, 'max_depth': 5}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,134,3.456795629457322,"{'n_estimators': 99, 'learning_rate': 0.058573699185225966, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,135,3.4781153231859565,"{'n_estimators': 105, 'learning_rate': 0.06864892345983609, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,136,3.481073457920459,"{'n_estimators': 144, 'learning_rate': 0.03720132053476392, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,137,3.48115961109739,"{'n_estimators': 115, 'learning_rate': 0.18676050726721732, 'max_depth': 2}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,138,3.469081252972496,"{'n_estimators': 139, 'learning_rate': 0.083455723093917, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,139,3.476276860176819,"{'n_estimators': 187, 'learning_rate': 0.05275953445190021, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,140,3.5104378290112668,"{'n_estimators': 119, 'learning_rate': 0.07350291187539616, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,141,3.5293719613018797,"{'n_estimators': 193, 'learning_rate': 0.03984948109551634, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,142,3.5509129611002686,"{'n_estimators': 129, 'learning_rate': 0.14092259319216918, 'max_depth': 2}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,143,3.5963043602999507,"{'n_estimators': 92, 'learning_rate': 0.1279635983424711, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,144,3.574254116125638,"{'n_estimators': 108, 'learning_rate': 0.08033268364644452, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,145,3.591272702720532,"{'n_estimators': 184, 'learning_rate': 0.0973706098542828, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,146,3.567222526733457,"{'n_estimators': 180, 'learning_rate': 0.025346227311126384, 'max_depth': 6}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,147,3.579157523133723,"{'n_estimators': 57, 'learning_rate': 0.09788344813990082, 'max_depth': 5}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,148,3.5463489327493547,"{'n_estimators': 73, 'learning_rate': 0.10811900320971021, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,149,3.568846241028251,"{'n_estimators': 50, 'learning_rate': 0.19722012770423888, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,150,3.5301499207617684,"{'n_estimators': 102, 'learning_rate': 0.13316551435793286, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,151,3.5582412838735293,"{'n_estimators': 133, 'learning_rate': 0.08534170100850011, 'max_depth': 2}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,152,3.5451595625543266,"{'n_estimators': 54, 'learning_rate': 0.15368376990786628, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,153,3.566844076470398,"{'n_estimators': 177, 'learning_rate': 0.06288567478091849, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,154,3.5050774598757144,"{'n_estimators': 92, 'learning_rate': 0.03616753437946519, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,155,3.5217471669252864,"{'n_estimators': 167, 'learning_rate': 0.12340572570231116, 'max_depth': 2}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,156,3.5380166436644305,"{'n_estimators': 72, 'learning_rate': 0.08696356117683238, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,157,3.500248994652577,"{'n_estimators': 168, 'learning_rate': 0.020207830870789145, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,158,3.6578228904690224,"{'n_estimators': 147, 'learning_rate': 0.13363548302218164, 'max_depth': 5}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,159,3.5333911024303393,"{'n_estimators': 82, 'learning_rate': 0.11419708639365675, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,160,3.5326033887831056,"{'n_estimators': 117, 'learning_rate': 0.19918132880787245, 'max_depth': 2}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,161,3.5415618411155676,"{'n_estimators': 192, 'learning_rate': 0.02541531154274643, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,162,3.5560972214896363,"{'n_estimators': 178, 'learning_rate': 0.11832071552414701, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,163,3.538783966973989,"{'n_estimators': 153, 'learning_rate': 0.02217351903513675, 'max_depth': 5}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,164,3.545370232441069,"{'n_estimators': 78, 'learning_rate': 0.13898751638383275, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,165,3.5805547549345915,"{'n_estimators': 199, 'learning_rate': 0.026106416450972322, 'max_depth': 3}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,166,3.619139549493242,"{'n_estimators': 85, 'learning_rate': 0.1362722805001404, 'max_depth': 4}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,167,3.6124638607291297,"{'n_estimators': 108, 'learning_rate': 0.0442836051403468, 'max_depth': 6}"
Лист3_смешанные_типы,Санкт-Петербург,Gradient Boosting,direct,168,3.617575423276839,"{'n_estimators': 125, 'learning_rate': 0.09754948381725179, 'max_depth': 4}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,1,1.758555631415883,"{'max_depth': 17, 'min_samples_leaf': 20}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,2,1.7925288519536273,"{'max_depth': 15, 'min_samples_leaf': 25}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,3,1.8341458121398868,"{'max_depth': 12, 'min_samples_leaf': 28}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,4,1.8738287118648955,"{'max_depth': 20, 'min_samples_leaf': 29}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,5,2.006284003684923,"{'max_depth': 6, 'min_samples_leaf': 27}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,6,1.9743787957113499,"{'max_depth': 18, 'min_samples_leaf': 24}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,7,2.0633862892455634,"{'max_depth': 16, 'min_samples_leaf': 17}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,8,1.995030648571565,"{'max_depth': 9, 'min_samples_leaf': 25}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,9,2.0408378419393687,"{'max_depth': 9, 'min_samples_leaf': 7}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,10,2.0550824628383877,"{'max_depth': 8, 'min_samples_leaf': 21}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,11,2.0762086536928086,"{'max_depth': 11, 'min_samples_leaf': 30}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,12,2.0506739133414245,"{'max_depth': 10, 'min_samples_leaf': 30}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,13,2.160463984757478,"{'max_depth': 20, 'min_samples_leaf': 23}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,14,2.162211551680531,"{'max_depth': 14, 'min_samples_leaf': 29}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,15,2.187511804361457,"{'max_depth': 7, 'min_samples_leaf': 8}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,16,2.2935859382332247,"{'max_depth': 15, 'min_samples_leaf': 24}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,17,2.2280596876435257,"{'max_depth': 9, 'min_samples_leaf': 13}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,18,2.246240764776334,"{'max_depth': 9, 'min_samples_leaf': 22}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,19,2.3214073541713574,"{'max_depth': 10, 'min_samples_leaf': 26}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,20,2.3797012571480103,"{'max_depth': 6, 'min_samples_leaf': 13}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,21,2.3900040554822537,"{'max_depth': 11, 'min_samples_leaf': 11}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,22,2.3926833771829976,"{'max_depth': 7, 'min_samples_leaf': 3}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,23,2.4939515247892494,"{'max_depth': 16, 'min_samples_leaf': 27}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,24,2.5166491520243945,"{'max_depth': 8, 'min_samples_leaf': 25}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,25,2.594758280086923,"{'max_depth': 14, 'min_samples_leaf': 30}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,26,2.534628981550621,"{'max_depth': 9, 'min_samples_leaf': 2}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,27,2.573238776064546,"{'max_depth': 7, 'min_samples_leaf': 27}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,28,2.5965136852568436,"{'max_depth': 6, 'min_samples_leaf': 13}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,29,2.558025662049391,"{'max_depth': 9, 'min_samples_leaf': 29}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,30,2.614590040990632,"{'max_depth': 7, 'min_samples_leaf': 2}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,31,2.600762731266323,"{'max_depth': 9, 'min_samples_leaf': 24}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,32,2.625132888926907,"{'max_depth': 7, 'min_samples_leaf': 23}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,33,2.738648843102776,"{'max_depth': 5, 'min_samples_leaf': 24}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,34,2.804040530716142,"{'max_depth': 4, 'min_samples_leaf': 17}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,35,2.6658759891278385,"{'max_depth': 7, 'min_samples_leaf': 11}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,36,2.666063437494173,"{'max_depth': 7, 'min_samples_leaf': 3}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,37,2.6901555461556295,"{'max_depth': 7, 'min_samples_leaf': 22}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,38,2.6968559849968017,"{'max_depth': 12, 'min_samples_leaf': 29}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,39,2.6983824851465688,"{'max_depth': 7, 'min_samples_leaf': 26}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,40,2.793329557076707,"{'max_depth': 10, 'min_samples_leaf': 5}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,41,2.732645734722435,"{'max_depth': 9, 'min_samples_leaf': 6}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,42,2.8013016152858756,"{'max_depth': 5, 'min_samples_leaf': 8}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,43,2.690019728390868,"{'max_depth': 8, 'min_samples_leaf': 9}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,44,2.7345788044496526,"{'max_depth': 6, 'min_samples_leaf': 9}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,45,2.793726159795683,"{'max_depth': 6, 'min_samples_leaf': 2}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,46,2.862509965107217,"{'max_depth': 18, 'min_samples_leaf': 30}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,47,2.8734016303204966,"{'max_depth': 7, 'min_samples_leaf': 26}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,48,2.909811320736028,"{'max_depth': 5, 'min_samples_leaf': 30}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,49,2.933475666751107,"{'max_depth': 7, 'min_samples_leaf': 25}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,50,2.915237852773208,"{'max_depth': 11, 'min_samples_leaf': 28}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,51,3.0145370247203735,"{'max_depth': 6, 'min_samples_leaf': 5}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,52,2.8335743518236494,"{'max_depth': 9, 'min_samples_leaf': 29}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,53,2.8658492528224855,"{'max_depth': 9, 'min_samples_leaf': 18}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,54,2.889225213661473,"{'max_depth': 6, 'min_samples_leaf': 1}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,55,3.031585389644301,"{'max_depth': 14, 'min_samples_leaf': 25}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,56,2.9271733689938957,"{'max_depth': 6, 'min_samples_leaf': 25}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,57,3.199076268386734,"{'max_depth': 4, 'min_samples_leaf': 17}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,58,2.909025476428757,"{'max_depth': 8, 'min_samples_leaf': 16}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,59,3.261856096086344,"{'max_depth': 4, 'min_samples_leaf': 17}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,60,2.846597073614443,"{'max_depth': 7, 'min_samples_leaf': 21}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,61,2.8494471036624915,"{'max_depth': 7, 'min_samples_leaf': 20}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,62,2.9334463937833966,"{'max_depth': 9, 'min_samples_leaf': 13}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,63,2.9865279802913283,"{'max_depth': 6, 'min_samples_leaf': 18}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,64,3.100327667556064,"{'max_depth': 5, 'min_samples_leaf': 14}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,65,2.858773601470371,"{'max_depth': 8, 'min_samples_leaf': 18}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,66,3.2353587537169415,"{'max_depth': 4, 'min_samples_leaf': 29}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,67,2.8848117496505763,"{'max_depth': 6, 'min_samples_leaf': 22}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,68,2.8786328975886417,"{'max_depth': 6, 'min_samples_leaf': 24}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,69,2.8723077548281766,"{'max_depth': 7, 'min_samples_leaf': 21}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,70,2.8426065223929915,"{'max_depth': 7, 'min_samples_leaf': 26}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,71,3.0273168389706098,"{'max_depth': 6, 'min_samples_leaf': 3}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,72,2.9939682970850003,"{'max_depth': 9, 'min_samples_leaf': 13}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,73,3.08193406773924,"{'max_depth': 5, 'min_samples_leaf': 11}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,74,3.0366014311775062,"{'max_depth': 9, 'min_samples_leaf': 6}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,75,3.0926508980265095,"{'max_depth': 11, 'min_samples_leaf': 13}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,76,2.9094762364472895,"{'max_depth': 8, 'min_samples_leaf': 28}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,77,2.876216944422683,"{'max_depth': 8, 'min_samples_leaf': 27}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,78,3.029970686306504,"{'max_depth': 10, 'min_samples_leaf': 5}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,79,3.0039711453585074,"{'max_depth': 9, 'min_samples_leaf': 2}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,80,2.987967594137538,"{'max_depth': 9, 'min_samples_leaf': 20}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,81,3.288533826847021,"{'max_depth': 4, 'min_samples_leaf': 4}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,82,2.9484110644129045,"{'max_depth': 8, 'min_samples_leaf': 7}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,83,3.4017067766708333,"{'max_depth': 4, 'min_samples_leaf': 1}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,84,2.925640682168925,"{'max_depth': 7, 'min_samples_leaf': 7}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,85,2.9790430700459,"{'max_depth': 9, 'min_samples_leaf': 21}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,86,3.0422449390738833,"{'max_depth': 15, 'min_samples_leaf': 29}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,87,2.983998429206393,"{'max_depth': 9, 'min_samples_leaf': 2}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,88,2.9119219732326354,"{'max_depth': 8, 'min_samples_leaf': 5}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,89,3.6800875397292168,"{'max_depth': 3, 'min_samples_leaf': 5}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,90,3.053075415234319,"{'max_depth': 5, 'min_samples_leaf': 10}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,91,2.936416063329075,"{'max_depth': 7, 'min_samples_leaf': 15}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,92,3.3194654803444044,"{'max_depth': 4, 'min_samples_leaf': 7}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,93,3.0353548981850134,"{'max_depth': 11, 'min_samples_leaf': 25}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,94,3.4719349796169032,"{'max_depth': 4, 'min_samples_leaf': 25}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,95,2.9518035085850216,"{'max_depth': 8, 'min_samples_leaf': 7}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,96,3.0309137652212144,"{'max_depth': 6, 'min_samples_leaf': 25}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,97,3.0093344719917194,"{'max_depth': 7, 'min_samples_leaf': 1}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,98,3.1566604350740888,"{'max_depth': 6, 'min_samples_leaf': 29}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,99,3.1628713684904106,"{'max_depth': 12, 'min_samples_leaf': 22}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,100,2.9471565410777814,"{'max_depth': 8, 'min_samples_leaf': 27}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,101,3.0408008060240013,"{'max_depth': 6, 'min_samples_leaf': 16}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,102,3.207899219527524,"{'max_depth': 11, 'min_samples_leaf': 7}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,103,2.96813665624508,"{'max_depth': 7, 'min_samples_leaf': 13}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,104,3.4239028897726165,"{'max_depth': 4, 'min_samples_leaf': 28}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,105,3.143895437718762,"{'max_depth': 5, 'min_samples_leaf': 2}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,106,3.0020421150214367,"{'max_depth': 7, 'min_samples_leaf': 3}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,107,3.4651611950944,"{'max_depth': 4, 'min_samples_leaf': 12}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,108,3.046768918846012,"{'max_depth': 7, 'min_samples_leaf': 29}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,109,3.0397804928719823,"{'max_depth': 7, 'min_samples_leaf': 25}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,110,3.1650986859550696,"{'max_depth': 13, 'min_samples_leaf': 22}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,111,3.101621891408983,"{'max_depth': 10, 'min_samples_leaf': 29}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,112,3.0350349309381985,"{'max_depth': 8, 'min_samples_leaf': 11}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,113,3.161202111213933,"{'max_depth': 10, 'min_samples_leaf': 2}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,114,3.1623911696420746,"{'max_depth': 5, 'min_samples_leaf': 27}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,115,3.459708229676537,"{'max_depth': 4, 'min_samples_leaf': 11}"
